fcc_bulk,twin_HCP,IhDh_spine,Ihcenter,Dh_notch_edge,surface111,surface100,IhDh_edge,edge_111_100,edge_111_111,Dh_notch_vertex,IhDh_vertex,tetrahedral_edge,TO_vertex,CO_vertex,Unknown,Temp,Ag,Cu,Pd,Au
12.0,18.0,4.0,0.0,4.0,15.0,3.0,14.0,6.0,3.0,8.0,2.0,0.0,17.0,0.0,10.0,650.0,1.0,0.0,0.0,0.0
24.0,14.0,0.0,0.0,0.0,18.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,24.0,0.0,12.0,350.0,1.0,0.0,0.0,0.0
1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,12.0,5.0,2.0,2.0,0.0,87.0,825.0,1.0,0.0,0.0,0.0
0.0,20.0,18.0,1.0,0.0,10.0,0.0,35.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,20.0,300.0,1.0,0.0,0.0,0.0
1.0,15.0,11.0,0.0,1.0,10.0,0.0,31.0,2.0,4.0,3.0,6.0,0.0,3.0,0.0,29.0,670.0,1.0,0.0,0.0,0.0
0.0,20.0,18.0,1.0,0.0,10.0,0.0,35.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,20.0,500.0,1.0,0.0,0.0,0.0
31.0,7.0,0.0,0.0,0.0,21.0,3.0,0.0,18.0,0.0,6.0,0.0,0.0,24.0,0.0,6.0,600.0,1.0,0.0,0.0,0.0
0.0,2.0,1.0,0.0,3.0,0.0,0.0,9.0,0.0,4.0,12.0,8.0,0.0,2.0,0.0,75.0,900.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,6.0,4.0,0.0,2.0,0.0,98.0,710.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,14.0,4.0,0.0,4.0,0.0,89.0,775.0,1.0,0.0,0.0,0.0
38.0,0.0,0.0,0.0,0.0,24.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,450.0,1.0,0.0,0.0,0.0
38.0,0.0,0.0,0.0,0.0,24.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,375.0,1.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,1.0,9.0,5.0,0.0,7.0,0.0,84.0,730.0,1.0,0.0,0.0,0.0
13.0,18.0,4.0,0.0,7.0,16.0,1.0,13.0,8.0,2.0,10.0,2.0,0.0,18.0,1.0,3.0,475.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,9.0,3.0,0.0,9.0,0.0,92.0,850.0,1.0,0.0,0.0,0.0
17.0,21.0,0.0,0.0,0.0,15.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,24.0,0.0,15.0,550.0,1.0,0.0,0.0,0.0
31.0,7.0,0.0,0.0,0.0,21.0,3.0,0.0,18.0,0.0,6.0,0.0,0.0,24.0,0.0,6.0,425.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,3.0,10.0,7.0,0.0,2.0,0.0,89.0,720.0,1.0,0.0,0.0,0.0
0.0,19.0,18.0,1.0,1.0,9.0,0.0,34.0,3.0,0.0,2.0,7.0,0.0,1.0,0.0,21.0,660.0,1.0,0.0,0.0,0.0
0.0,1.0,2.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,8.0,3.0,0.0,1.0,0.0,93.0,740.0,1.0,0.0,0.0,0.0
38.0,0.0,0.0,0.0,0.0,24.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,625.0,1.0,0.0,0.0,0.0
0.0,9.0,5.0,0.0,0.0,7.0,0.0,21.0,0.0,2.0,8.0,4.0,0.0,6.0,0.0,54.0,680.0,1.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,2.0,8.0,4.0,0.0,6.0,1.0,85.0,750.0,1.0,0.0,0.0,0.0
31.0,7.0,0.0,0.0,0.0,21.0,3.0,0.0,18.0,0.0,6.0,0.0,0.0,24.0,0.0,6.0,400.0,1.0,0.0,0.0,0.0
0.0,6.0,6.0,0.0,0.0,6.0,0.0,17.0,0.0,0.0,12.0,7.0,0.0,5.0,0.0,57.0,800.0,1.0,0.0,0.0,0.0
0.0,10.0,13.0,1.0,0.0,15.0,0.0,40.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,25.0,575.0,1.0,0.0,0.0,0.0
0.0,3.0,3.0,1.0,2.0,4.0,0.0,18.0,0.0,2.0,6.0,7.0,0.0,0.0,0.0,71.0,650.0,1.0,0.0,0.0,0.0
13.0,19.0,4.0,0.0,7.0,17.0,1.0,14.0,9.0,2.0,8.0,2.0,0.0,18.0,0.0,3.0,300.0,1.0,0.0,0.0,0.0
24.0,12.0,0.0,0.0,0.0,19.0,0.0,1.0,7.0,4.0,7.0,0.0,0.0,25.0,0.0,18.0,690.0,1.0,0.0,0.0,0.0
2.0,1.0,1.0,0.0,1.0,2.0,1.0,4.0,0.0,2.0,9.0,3.0,1.0,3.0,0.0,87.0,660.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,3.0,5.0,6.0,0.0,5.0,1.0,86.0,900.0,1.0,0.0,0.0,0.0
13.0,19.0,4.0,0.0,7.0,17.0,1.0,14.0,9.0,2.0,8.0,2.0,0.0,18.0,0.0,3.0,450.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,5.0,10.0,0.0,2.0,0.0,93.0,710.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,7.0,6.0,0.0,1.0,0.0,98.0,750.0,1.0,0.0,0.0,0.0
13.0,19.0,4.0,0.0,7.0,17.0,1.0,14.0,9.0,2.0,8.0,2.0,0.0,18.0,0.0,3.0,375.0,1.0,0.0,0.0,0.0
13.0,19.0,4.0,0.0,7.0,17.0,1.0,14.0,9.0,2.0,8.0,2.0,0.0,18.0,0.0,3.0,475.0,1.0,0.0,0.0,0.0
0.0,0.0,4.0,0.0,1.0,0.0,0.0,12.0,0.0,2.0,7.0,7.0,0.0,4.0,0.0,80.0,740.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,3.0,3.0,10.0,6.0,0.0,6.0,0.0,83.0,825.0,1.0,0.0,0.0,0.0
13.0,19.0,4.0,0.0,7.0,17.0,1.0,14.0,9.0,2.0,8.0,2.0,0.0,18.0,0.0,3.0,350.0,1.0,0.0,0.0,0.0
0.0,3.0,3.0,0.0,0.0,4.0,0.0,15.0,0.0,0.0,10.0,8.0,0.0,4.0,0.0,70.0,730.0,1.0,0.0,0.0,0.0
13.0,19.0,4.0,0.0,7.0,17.0,1.0,14.0,9.0,2.0,8.0,2.0,0.0,18.0,0.0,3.0,325.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,8.0,0.0,2.0,0.0,96.0,720.0,1.0,0.0,0.0,0.0
13.0,19.0,4.0,0.0,7.0,17.0,1.0,14.0,9.0,2.0,8.0,2.0,0.0,18.0,0.0,3.0,550.0,1.0,0.0,0.0,0.0
13.0,19.0,4.0,0.0,7.0,17.0,1.0,14.0,9.0,2.0,8.0,2.0,0.0,18.0,0.0,3.0,425.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,8.0,5.0,1.0,3.0,0.0,93.0,700.0,1.0,0.0,0.0,0.0
0.0,16.0,14.0,1.0,0.0,10.0,0.0,32.0,3.0,4.0,8.0,6.0,0.0,2.0,0.0,21.0,575.0,1.0,0.0,0.0,0.0
0.0,10.0,6.0,0.0,0.0,6.0,1.0,22.0,0.0,1.0,6.0,6.0,0.0,1.0,0.0,58.0,670.0,1.0,0.0,0.0,0.0
13.0,19.0,4.0,0.0,7.0,17.0,1.0,14.0,9.0,2.0,8.0,2.0,0.0,18.0,0.0,3.0,625.0,1.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,2.0,5.0,7.0,1.0,6.0,0.0,87.0,800.0,1.0,0.0,0.0,0.0
13.0,19.0,4.0,0.0,7.0,17.0,1.0,14.0,9.0,2.0,8.0,2.0,0.0,18.0,0.0,3.0,400.0,1.0,0.0,0.0,0.0
13.0,19.0,4.0,0.0,7.0,17.0,1.0,14.0,9.0,2.0,8.0,2.0,0.0,18.0,0.0,3.0,500.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,12.0,5.0,0.0,1.0,0.0,93.0,850.0,1.0,0.0,0.0,0.0
13.0,19.0,4.0,0.0,7.0,17.0,1.0,14.0,9.0,2.0,8.0,2.0,0.0,18.0,0.0,3.0,525.0,1.0,0.0,0.0,0.0
0.0,0.0,3.0,0.0,0.0,0.0,2.0,10.0,1.0,1.0,2.0,7.0,0.0,3.0,1.0,87.0,875.0,1.0,0.0,0.0,0.0
0.0,15.0,14.0,1.0,0.0,9.0,0.0,33.0,2.0,4.0,5.0,6.0,0.0,1.0,0.0,27.0,680.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,3.0,10.0,0.0,0.0,1.0,97.0,775.0,1.0,0.0,0.0,0.0
13.0,19.0,4.0,0.0,7.0,17.0,1.0,14.0,9.0,2.0,8.0,2.0,0.0,18.0,0.0,3.0,600.0,1.0,0.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0,22.0,5.0,0.0,15.0,4.0,0.0,0.0,0.0,22.0,3.0,10.0,600.0,1.0,0.0,0.0,0.0
13.0,19.0,4.0,0.0,7.0,17.0,1.0,14.0,9.0,2.0,8.0,2.0,0.0,18.0,0.0,3.0,325.0,1.0,0.0,0.0,0.0
0.0,14.0,8.0,0.0,0.0,10.0,0.0,27.0,2.0,0.0,12.0,5.0,0.0,0.0,0.0,39.0,550.0,1.0,0.0,0.0,0.0
0.0,13.0,8.0,0.0,0.0,8.0,0.0,29.0,3.0,1.0,4.0,5.0,0.0,0.0,0.0,46.0,660.0,1.0,0.0,0.0,0.0
13.0,19.0,4.0,0.0,7.0,17.0,1.0,14.0,9.0,2.0,8.0,2.0,0.0,18.0,0.0,3.0,300.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,8.0,9.0,0.0,3.0,0.0,88.0,710.0,1.0,0.0,0.0,0.0
1.0,6.0,1.0,1.0,1.0,3.0,1.0,9.0,1.0,1.0,10.0,8.0,0.0,6.0,0.0,68.0,700.0,1.0,0.0,0.0,0.0
0.0,0.0,5.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,83.0,740.0,1.0,0.0,0.0,0.0
24.0,12.0,0.0,0.0,1.0,27.0,2.0,6.0,12.0,5.0,2.0,0.0,0.0,20.0,0.0,6.0,525.0,1.0,0.0,0.0,0.0
0.0,20.0,17.0,1.0,0.0,10.0,0.0,27.0,4.0,0.0,8.0,6.0,0.0,2.0,0.0,22.0,670.0,1.0,0.0,0.0,0.0
13.0,19.0,4.0,0.0,7.0,17.0,1.0,14.0,9.0,2.0,8.0,2.0,0.0,18.0,0.0,3.0,575.0,1.0,0.0,0.0,0.0
0.0,2.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0,1.0,2.0,7.0,0.0,7.0,0.0,90.0,720.0,1.0,0.0,0.0,0.0
0.0,5.0,2.0,0.0,0.0,5.0,0.0,19.0,0.0,1.0,5.0,8.0,0.0,0.0,0.0,72.0,850.0,1.0,0.0,0.0,0.0
4.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,4.0,7.0,4.0,0.0,5.0,0.0,87.0,800.0,1.0,0.0,0.0,0.0
13.0,19.0,4.0,0.0,7.0,17.0,1.0,14.0,9.0,2.0,8.0,2.0,0.0,18.0,0.0,3.0,375.0,1.0,0.0,0.0,0.0
13.0,19.0,4.0,0.0,7.0,17.0,1.0,14.0,9.0,2.0,8.0,2.0,0.0,18.0,0.0,3.0,500.0,1.0,0.0,0.0,0.0
13.0,19.0,4.0,0.0,7.0,17.0,1.0,14.0,9.0,2.0,8.0,2.0,0.0,18.0,0.0,3.0,425.0,1.0,0.0,0.0,0.0
13.0,19.0,4.0,0.0,7.0,17.0,1.0,14.0,9.0,2.0,8.0,2.0,0.0,18.0,0.0,3.0,400.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,1.0,6.0,4.0,0.0,3.0,0.0,95.0,690.0,1.0,0.0,0.0,0.0
0.0,20.0,17.0,1.0,0.0,10.0,0.0,29.0,3.0,0.0,5.0,6.0,0.0,1.0,1.0,24.0,680.0,1.0,0.0,0.0,0.0
13.0,20.0,3.0,0.0,3.0,9.0,5.0,6.0,13.0,1.0,6.0,0.0,0.0,11.0,1.0,26.0,730.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,10.0,8.0,0.0,0.0,0.0,92.0,750.0,1.0,0.0,0.0,0.0
0.0,2.0,3.0,0.0,1.0,0.0,0.0,6.0,0.0,2.0,12.0,4.0,0.0,4.0,0.0,83.0,825.0,1.0,0.0,0.0,0.0
1.0,6.0,4.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,7.0,6.0,0.0,9.0,1.0,78.0,775.0,1.0,0.0,0.0,0.0
0.0,16.0,15.0,1.0,0.0,8.0,0.0,32.0,3.0,1.0,1.0,9.0,0.0,1.0,0.0,30.0,625.0,1.0,0.0,0.0,0.0
24.0,14.0,0.0,0.0,1.0,18.0,0.0,0.0,11.0,1.0,11.0,0.0,0.0,23.0,0.0,14.0,475.0,1.0,0.0,0.0,0.0
0.0,19.0,18.0,1.0,0.0,10.0,0.0,34.0,3.0,0.0,3.0,7.0,0.0,1.0,0.0,21.0,650.0,1.0,0.0,0.0,0.0
0.0,3.0,2.0,0.0,1.0,3.0,0.0,4.0,0.0,2.0,4.0,7.0,0.0,8.0,0.0,83.0,900.0,1.0,0.0,0.0,0.0
13.0,19.0,4.0,0.0,7.0,17.0,1.0,14.0,9.0,2.0,8.0,2.0,0.0,18.0,0.0,3.0,350.0,1.0,0.0,0.0,0.0
13.0,19.0,4.0,0.0,7.0,17.0,1.0,14.0,9.0,2.0,8.0,2.0,0.0,18.0,0.0,3.0,450.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,9.0,11.0,0.0,3.0,0.0,88.0,875.0,1.0,0.0,0.0,0.0
0.0,12.0,6.0,0.0,0.0,9.0,0.0,21.0,2.0,0.0,11.0,6.0,0.0,2.0,0.0,48.0,650.0,1.0,0.0,0.0,0.0
0.0,4.0,1.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,8.0,3.0,0.0,7.0,0.0,84.0,750.0,1.0,0.0,0.0,0.0
0.0,2.0,5.0,0.0,0.0,6.0,0.0,22.0,0.0,6.0,8.0,5.0,0.0,1.0,0.0,62.0,730.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,13.0,3.0,0.0,4.0,0.0,92.0,850.0,1.0,0.0,0.0,0.0
28.0,7.0,0.0,0.0,1.0,16.0,1.0,0.0,11.0,3.0,5.0,0.0,0.0,21.0,3.0,21.0,680.0,1.0,0.0,0.0,0.0
31.0,7.0,0.0,0.0,0.0,21.0,2.0,0.0,16.0,1.0,6.0,0.0,0.0,23.0,0.0,10.0,625.0,1.0,0.0,0.0,0.0
13.0,19.0,4.0,0.0,7.0,17.0,1.0,14.0,9.0,2.0,8.0,2.0,0.0,18.0,0.0,3.0,660.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,13.0,5.0,0.0,6.0,0.0,86.0,740.0,1.0,0.0,0.0,0.0
0.0,21.0,16.0,1.0,0.0,11.0,0.0,23.0,4.0,0.0,12.0,5.0,0.0,0.0,1.0,23.0,575.0,1.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,2.0,2.0,1.0,4.0,0.0,2.0,5.0,4.0,0.0,2.0,0.0,92.0,900.0,1.0,0.0,0.0,0.0
12.0,21.0,4.0,0.0,2.0,14.0,6.0,16.0,12.0,0.0,4.0,2.0,0.0,12.0,0.0,12.0,525.0,1.0,0.0,0.0,0.0
2.0,15.0,5.0,0.0,0.0,8.0,0.0,25.0,6.0,1.0,4.0,5.0,0.0,3.0,0.0,43.0,670.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,4.0,0.0,3.0,0.0,97.0,720.0,1.0,0.0,0.0,0.0
0.0,3.0,1.0,0.0,0.0,1.0,0.0,8.0,1.0,0.0,8.0,4.0,0.0,4.0,0.0,87.0,825.0,1.0,0.0,0.0,0.0
13.0,19.0,4.0,0.0,7.0,17.0,1.0,14.0,9.0,2.0,8.0,2.0,0.0,18.0,0.0,3.0,450.0,1.0,0.0,0.0,0.0
13.0,19.0,3.0,0.0,7.0,17.0,1.0,9.0,7.0,4.0,13.0,1.0,0.0,16.0,0.0,7.0,375.0,1.0,0.0,0.0,0.0
2.0,3.0,0.0,0.0,2.0,4.0,0.0,5.0,4.0,2.0,5.0,3.0,0.0,13.0,1.0,73.0,875.0,1.0,0.0,0.0,0.0
0.0,15.0,14.0,1.0,0.0,10.0,0.0,29.0,2.0,2.0,8.0,5.0,0.0,0.0,0.0,31.0,550.0,1.0,0.0,0.0,0.0
13.0,19.0,4.0,0.0,7.0,17.0,1.0,14.0,9.0,2.0,8.0,2.0,0.0,18.0,0.0,3.0,350.0,1.0,0.0,0.0,0.0
31.0,7.0,0.0,0.0,1.0,21.0,3.0,0.0,17.0,1.0,5.0,0.0,0.0,23.0,0.0,8.0,425.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,4.0,0.0,4.0,0.0,97.0,800.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,2.0,6.0,9.0,0.0,1.0,0.0,89.0,710.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,7.0,8.0,0.0,4.0,0.0,89.0,775.0,1.0,0.0,0.0,0.0
13.0,19.0,4.0,0.0,7.0,17.0,1.0,14.0,9.0,2.0,8.0,2.0,0.0,18.0,0.0,3.0,400.0,1.0,0.0,0.0,0.0
12.0,20.0,4.0,0.0,5.0,14.0,3.0,15.0,10.0,0.0,7.0,2.0,0.0,14.0,0.0,11.0,500.0,1.0,0.0,0.0,0.0
13.0,19.0,4.0,0.0,7.0,17.0,1.0,14.0,9.0,2.0,8.0,2.0,0.0,18.0,0.0,3.0,475.0,1.0,0.0,0.0,0.0
2.0,17.0,9.0,0.0,0.0,10.0,2.0,24.0,4.0,0.0,11.0,4.0,0.0,4.0,0.0,30.0,600.0,1.0,0.0,0.0,0.0
13.0,19.0,4.0,0.0,7.0,17.0,1.0,14.0,9.0,2.0,8.0,2.0,0.0,18.0,0.0,3.0,325.0,1.0,0.0,0.0,0.0
0.0,16.0,14.0,1.0,0.0,10.0,0.0,32.0,3.0,4.0,8.0,6.0,0.0,2.0,0.0,21.0,690.0,1.0,0.0,0.0,0.0
13.0,19.0,4.0,0.0,7.0,17.0,1.0,14.0,9.0,2.0,8.0,2.0,0.0,18.0,0.0,3.0,300.0,1.0,0.0,0.0,0.0
12.0,21.0,4.0,0.0,4.0,14.0,3.0,16.0,13.0,0.0,5.0,2.0,0.0,12.0,0.0,11.0,700.0,1.0,0.0,0.0,0.0
0.0,4.0,2.0,0.0,0.0,6.0,0.0,17.0,1.0,3.0,10.0,6.0,0.0,3.0,0.0,76.0,900.0,1.0,0.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0,1.0,0.0,11.0,1.0,4.0,6.0,5.0,0.0,4.0,0.0,94.0,800.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,6.0,4.0,0.0,6.0,0.0,103.0,720.0,1.0,0.0,0.0,0.0
0.0,25.0,17.0,1.0,0.0,14.0,0.0,26.0,4.0,0.0,17.0,5.0,0.0,0.0,0.0,19.0,625.0,1.0,0.0,0.0,0.0
0.0,24.0,18.0,1.0,0.0,13.0,0.0,30.0,3.0,0.0,13.0,6.0,0.0,1.0,0.0,19.0,660.0,1.0,0.0,0.0,0.0
0.0,23.0,19.0,1.0,0.0,13.0,0.0,34.0,2.0,1.0,9.0,8.0,0.0,2.0,0.0,16.0,350.0,1.0,0.0,0.0,0.0
0.0,22.0,20.0,1.0,0.0,12.0,0.0,38.0,2.0,1.0,4.0,9.0,0.0,1.0,0.0,18.0,700.0,1.0,0.0,0.0,0.0
15.0,22.0,4.0,0.0,5.0,21.0,1.0,18.0,13.0,2.0,6.0,2.0,0.0,14.0,0.0,5.0,425.0,1.0,0.0,0.0,0.0
15.0,22.0,4.0,0.0,4.0,21.0,3.0,17.0,9.0,2.0,7.0,2.0,0.0,16.0,0.0,6.0,300.0,1.0,0.0,0.0,0.0
0.0,23.0,19.0,1.0,0.0,12.0,0.0,34.0,3.0,0.0,8.0,7.0,0.0,0.0,0.0,21.0,690.0,1.0,0.0,0.0,0.0
0.0,22.0,20.0,1.0,0.0,12.0,0.0,38.0,1.0,1.0,4.0,9.0,0.0,3.0,0.0,17.0,500.0,1.0,0.0,0.0,0.0
0.0,3.0,1.0,0.0,3.0,1.0,0.0,7.0,0.0,1.0,9.0,6.0,0.0,7.0,0.0,90.0,875.0,1.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,1.0,4.0,6.0,4.0,0.0,4.0,0.0,97.0,730.0,1.0,0.0,0.0,0.0
0.0,22.0,20.0,1.0,0.0,12.0,0.0,38.0,1.0,1.0,5.0,9.0,0.0,3.0,0.0,16.0,525.0,1.0,0.0,0.0,0.0
0.0,25.0,17.0,1.0,0.0,14.0,0.0,26.0,4.0,0.0,17.0,5.0,0.0,0.0,0.0,19.0,650.0,1.0,0.0,0.0,0.0
0.0,23.0,19.0,1.0,0.0,13.0,0.0,34.0,2.0,1.0,9.0,8.0,0.0,2.0,0.0,16.0,450.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,8.0,0.0,1.0,0.0,108.0,825.0,1.0,0.0,0.0,0.0
0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,8.0,3.0,2.0,5.0,0.0,104.0,850.0,1.0,0.0,0.0,0.0
0.0,7.0,5.0,0.0,0.0,7.0,0.0,15.0,3.0,2.0,10.0,2.0,0.0,2.0,0.0,75.0,740.0,1.0,0.0,0.0,0.0
0.0,22.0,20.0,1.0,1.0,13.0,0.0,39.0,2.0,1.0,3.0,9.0,0.0,1.0,0.0,16.0,670.0,1.0,0.0,0.0,0.0
0.0,25.0,17.0,1.0,0.0,14.0,0.0,26.0,4.0,0.0,17.0,5.0,0.0,0.0,0.0,19.0,575.0,1.0,0.0,0.0,0.0
41.0,0.0,0.0,0.0,0.0,36.0,3.0,0.0,12.0,12.0,0.0,0.0,0.0,24.0,0.0,0.0,375.0,1.0,0.0,0.0,0.0
15.0,22.0,3.0,0.0,3.0,21.0,3.0,13.0,11.0,2.0,11.0,1.0,0.0,14.0,0.0,9.0,680.0,1.0,0.0,0.0,0.0
0.0,23.0,19.0,1.0,0.0,13.0,0.0,34.0,2.0,1.0,9.0,8.0,0.0,2.0,0.0,16.0,475.0,1.0,0.0,0.0,0.0
15.0,22.0,4.0,0.0,4.0,20.0,2.0,17.0,9.0,1.0,7.0,2.0,0.0,17.0,0.0,8.0,400.0,1.0,0.0,0.0,0.0
15.0,22.0,4.0,0.0,4.0,20.0,2.0,17.0,9.0,1.0,7.0,2.0,0.0,17.0,0.0,8.0,325.0,1.0,0.0,0.0,0.0
0.0,24.0,18.0,1.0,0.0,13.0,0.0,30.0,3.0,0.0,12.0,6.0,0.0,1.0,0.0,20.0,600.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,12.0,4.0,1.0,8.0,0.0,96.0,710.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,1.0,4.0,8.0,4.0,0.0,7.0,0.0,96.0,750.0,1.0,0.0,0.0,0.0
0.0,25.0,17.0,1.0,0.0,14.0,0.0,26.0,4.0,0.0,17.0,5.0,0.0,0.0,0.0,19.0,550.0,1.0,0.0,0.0,0.0
0.0,4.0,1.0,1.0,3.0,4.0,0.0,5.0,3.0,0.0,12.0,4.0,0.0,3.0,1.0,87.0,775.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,4.0,5.0,0.0,4.0,0.0,108.0,800.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,5.0,0.0,11.0,1.0,0.0,3.0,5.0,0.0,6.0,0.0,95.0,825.0,1.0,0.0,0.0,0.0
0.0,2.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,5.0,8.0,0.0,5.0,0.0,89.0,730.0,1.0,0.0,0.0,0.0
0.0,23.0,19.0,1.0,0.0,13.0,0.0,34.0,2.0,1.0,9.0,8.0,0.0,2.0,0.0,16.0,375.0,1.0,0.0,0.0,0.0
0.0,23.0,19.0,1.0,0.0,13.0,0.0,35.0,2.0,1.0,7.0,8.0,0.0,2.0,0.0,17.0,350.0,1.0,0.0,0.0,0.0
15.0,22.0,4.0,0.0,5.0,21.0,1.0,18.0,13.0,2.0,6.0,2.0,0.0,14.0,0.0,5.0,680.0,1.0,0.0,0.0,0.0
0.0,0.0,2.0,0.0,2.0,3.0,0.0,6.0,0.0,2.0,8.0,6.0,0.0,6.0,0.0,93.0,775.0,1.0,0.0,0.0,0.0
1.0,10.0,5.0,0.0,1.0,5.0,0.0,9.0,3.0,0.0,6.0,1.0,0.0,5.0,0.0,82.0,720.0,1.0,0.0,0.0,0.0
0.0,23.0,20.0,1.0,2.0,12.0,0.0,40.0,3.0,0.0,1.0,8.0,0.0,0.0,0.0,18.0,525.0,1.0,0.0,0.0,0.0
15.0,22.0,4.0,0.0,4.0,20.0,2.0,17.0,9.0,1.0,7.0,2.0,0.0,17.0,0.0,8.0,400.0,1.0,0.0,0.0,0.0
0.0,22.0,20.0,1.0,1.0,13.0,0.0,39.0,2.0,1.0,3.0,9.0,0.0,1.0,0.0,16.0,600.0,1.0,0.0,0.0,0.0
0.0,25.0,17.0,1.0,0.0,14.0,0.0,26.0,4.0,0.0,17.0,5.0,0.0,0.0,0.0,19.0,650.0,1.0,0.0,0.0,0.0
15.0,21.0,4.0,0.0,4.0,20.0,2.0,16.0,9.0,1.0,8.0,2.0,0.0,17.0,0.0,9.0,660.0,1.0,0.0,0.0,0.0
0.0,2.0,1.0,0.0,1.0,3.0,0.0,8.0,1.0,2.0,11.0,3.0,0.0,5.0,0.0,91.0,750.0,1.0,0.0,0.0,0.0
0.0,15.0,7.0,0.0,0.0,10.0,0.0,23.0,1.0,0.0,13.0,6.0,0.0,0.0,0.0,53.0,710.0,1.0,0.0,0.0,0.0
